KECAMATAN;KABUPATEN/KOTA;PROVINSI;X;Y
Lepar;Bangka Selatan;Kepulauan Bangka Belitung;106.80015640900;-2.94870779876
Airgegas;Bangka Selatan;Kepulauan Bangka Belitung;106.40272871700;-2.72763534772
Simpang Rimba;Bangka Selatan;Kepulauan Bangka Belitung;105.97869376700;-2.64378735546
Payung;Bangka Selatan;Kepulauan Bangka Belitung;106.14099049200;-2.63039291433
Tukak Sadai;Bangka Selatan;Kepulauan Bangka Belitung;106.66554188400;-3.02644682265
Pulau Besar;Bangka Selatan;Kepulauan Bangka Belitung;106.14660659200;-2.80130710952
Kepulauan Pongok;Bangka Selatan;Kepulauan Bangka Belitung;107.05861837600;-2.86868003349
Koba;Bangka Tengah;Kepulauan Bangka Belitung;106.30914337500;-2.45770224006
Pangkalan Baru;Bangka Tengah;Kepulauan Bangka Belitung;106.15962616200;-2.19628811778
Sungai Selan;Bangka Tengah;Kepulauan Bangka Belitung;106.00132043900;-2.38812432978
Simpang Katis;Bangka Tengah;Kepulauan Bangka Belitung;106.08682685900;-2.28000441171
Namang;Bangka Tengah;Kepulauan Bangka Belitung;106.19943157900;-2.33249859557
Lubuk Besar;Bangka Tengah;Kepulauan Bangka Belitung;106.68090473400;-2.57922944983
Mentok;Bangka Barat;Kepulauan Bangka Belitung;105.23347917400;-2.02485619192
Simpang Teritip;Bangka Barat;Kepulauan Bangka Belitung;105.40719592000;-1.95266702560
Jebus;Bangka Barat;Kepulauan Bangka Belitung;105.49392046600;-1.71092865226
Kelapa;Bangka Barat;Kepulauan Bangka Belitung;105.60377986200;-1.87777401823
Tempilang;Bangka Barat;Kepulauan Bangka Belitung;105.67082795200;-2.02597990258
Parittiga;Bangka Barat;Kepulauan Bangka Belitung;105.56697552300;-1.62351353609
Manggar;Belitung Timur;Kepulauan Bangka Belitung;108.33898383100;-2.78983037745
Gantung;Belitung Timur;Kepulauan Bangka Belitung;108.17008473200;-3.07480206762
Dendang;Belitung Timur;Kepulauan Bangka Belitung;107.87800550300;-2.98670717268
Kelapa Kampit;Belitung Timur;Kepulauan Bangka Belitung;108.03175682600;-2.69713414424
Damar;Belitung Timur;Kepulauan Bangka Belitung;108.20253633200;-2.75315226496
Simpang Renggiang;Belitung Timur;Kepulauan Bangka Belitung;107.98735125600;-2.88376581584
Simpang Pesak;Belitung Timur;Kepulauan Bangka Belitung;107.99783697300;-3.19493267874
Bukit Intan;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.15042407800;-2.12314182877
Taman Sari;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.10917645700;-2.12198716041
Pangkal Balam;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.12587907800;-2.10042650248
Rangkui;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.10225498900;-2.13860877087
Gerunggang;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.07335475400;-2.10046146551
Gabek;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.11091780600;-2.08531511508
Girimaya;Kota Pangkal Pinang;Kepulauan Bangka Belitung;106.11838015500;-2.14166622558
Gunung Kijang;Bintan;Kepulauan Riau;104.61478702500;1.03582871938
Bintan Timur;Bintan;Kepulauan Riau;104.56744739600;0.86446428847
Bintan Utara;Bintan;Kepulauan Riau;104.25247328000;1.08886071922
Teluk Bintan;Bintan;Kepulauan Riau;104.44810392000;1.00293632308
Tambelan;Bintan;Kepulauan Riau;107.30854947000;0.85632589544
Telok Sebong;Bintan;Kepulauan Riau;104.42321837800;1.14114709216
Toapaya;Bintan;Kepulauan Riau;104.54952023100;1.02236973392
Mantang;Bintan;Kepulauan Riau;104.57007686500;0.77795588555
Bintan Pesisir;Bintan;Kepulauan Riau;104.74946891100;0.86802989475
Seri Kuala Lobam;Bintan;Kepulauan Riau;104.29958912100;1.03621174604
Moro;Karimun;Kepulauan Riau;103.69339500700;0.76898157171
Kundur;Karimun;Kepulauan Riau;103.44649068500;0.69091377782
Karimun;Karimun;Kepulauan Riau;103.42737396700;1.00082396267
Meral;Karimun;Kepulauan Riau;103.37753648400;1.00652545096
Tebing;Karimun;Kepulauan Riau;103.38917912100;1.08820164363
Buru;Karimun;Kepulauan Riau;103.46719004900;0.89107878843
Kundur Utara;Karimun;Kepulauan Riau;103.44552217300;0.79510535982
Kundur Barat;Karimun;Kepulauan Riau;103.35681666200;0.78382334348
Durai;Karimun;Kepulauan Riau;103.65089254000;0.55821870341
Meral Barat;Karimun;Kepulauan Riau;103.33433064400;1.06975142342
Ungar;Karimun;Kepulauan Riau;103.51777171200;0.65715087341
Belat;Karimun;Kepulauan Riau;103.49083556500;0.81223930621
Selat Gelam;Karimun;Kepulauan Riau;103.42370758700;0.93190937129
Sugie Besar;Karimun;Kepulauan Riau;103.79249581300;0.80003686362
Midai;Natuna;Kepulauan Riau;107.72402511000;3.11996949167
Bunguran Barat;Natuna;Kepulauan Riau;108.12136890900;3.82145115234
Serasan;Natuna;Kepulauan Riau;109.01434882200;2.48793688561
Bunguran Timur;Natuna;Kepulauan Riau;108.34727152100;3.90719113449
Bunguran Utara;Natuna;Kepulauan Riau;108.08860852900;4.06517768922
Subi;Natuna;Kepulauan Riau;108.83596342000;2.93943877848
Pulau Laut;Natuna;Kepulauan Riau;107.91027751700;4.65962344029
Pulau Tiga;Natuna;Kepulauan Riau;108.10361181500;3.63248219213
Bunguran Timur Laut;Natuna;Kepulauan Riau;108.25231728100;4.05029677103
Bunguran Tengah;Natuna;Kepulauan Riau;108.27020333400;3.90084503431
Bunguran Selatan;Natuna;Kepulauan Riau;108.28424888900;3.75060605649
Serasan Timur;Natuna;Kepulauan Riau;109.09220655900;2.53206586356
Bunguran Batubi;Natuna;Kepulauan Riau;108.16147269900;3.86600681895
Pulau Tiga Barat;Natuna;Kepulauan Riau;108.08232722100;3.66886573900
Suak Midai;Natuna;Kepulauan Riau;107.79268037600;2.99983190509
Pulau Panjang;Natuna;Kepulauan Riau;108.76148094500;2.72525295626
Pulau Seluan;Natuna;Kepulauan Riau;107.85457799000;4.13539666246
Singkep;Lingga;Kepulauan Riau;104.52266686600;-0.53828326899
Lingga;Lingga;Kepulauan Riau;104.82724593800;-0.41244228853
Senayang;Lingga;Kepulauan Riau;104.67391638300;0.05621777469
Singkep Barat;Lingga;Kepulauan Riau;104.36801452600;-0.48880035919
Lingga Utara;Lingga;Kepulauan Riau;104.68735513400;-0.12997881219
Singkep Pesisir;Lingga;Kepulauan Riau;104.53227003500;-0.41304193347
Lingga Timur;Lingga;Kepulauan Riau;104.85312511700;-0.25761778739
Selayar;Lingga;Kepulauan Riau;104.43404593600;-0.29711718503
Singkep Selatan;Lingga;Kepulauan Riau;104.53865952200;-0.62793390403
Kepulauan Posek;Lingga;Kepulauan Riau;104.17496519800;-0.40061395560
Katang Bidare;Lingga;Kepulauan Riau;104.45636025000;0.41822500179
Temiang Pesisir;Lingga;Kepulauan Riau;104.39730496400;0.30191515468
Bakung Serumpun;Lingga;Kepulauan Riau;104.38621471700;0.10887839400
Siantan;Kepulauan Anambas;Kepulauan Riau;106.23531390500;3.19976121938
Palmatak;Kepulauan Anambas;Kepulauan Riau;106.34228460000;3.34259992032
Siantan Timur;Kepulauan Anambas;Kepulauan Riau;106.35372556800;3.13024572143
Siantan Selatan;Kepulauan Anambas;Kepulauan Riau;106.05571968600;2.85748291409
Jemaja Timur;Kepulauan Anambas;Kepulauan Riau;105.77423938300;2.91532756775
Jemaja;Kepulauan Anambas;Kepulauan Riau;105.63895504400;2.93144179492
Siantan Tengah;Kepulauan Anambas;Kepulauan Riau;106.27949638500;3.25523255239
Siantan Utara;Kepulauan Anambas;Kepulauan Riau;106.15639757700;3.35371134581
Jemaja Barat;Kepulauan Anambas;Kepulauan Riau;105.66645264300;3.09806002662
Kute Siantan;Kepulauan Anambas;Kepulauan Riau;106.25847587900;3.32808680188
Belakang Padang;Kota Batam;Kepulauan Riau;103.81802747600;1.04860886668
Batu Ampar;Kota Batam;Kepulauan Riau;104.01112543700;1.16953177059
Sekupang;Kota Batam;Kepulauan Riau;103.96032174200;1.10123008724
Nongsa;Kota Batam;Kepulauan Riau;104.12535723200;1.10044079991
Bulang;Kota Batam;Kepulauan Riau;103.95402886000;0.96081182444
Lubuk Baja;Kota Batam;Kepulauan Riau;104.00232062200;1.13214913225
Sei Beduk;Kota Batam;Kepulauan Riau;104.05841748800;1.04650764292
Galang;Kota Batam;Kepulauan Riau;104.20233709500;0.75489594490
Bengkong;Kota Batam;Kepulauan Riau;104.03671159900;1.15673453055
Batam Kota;Kota Batam;Kepulauan Riau;104.05960091900;1.11785012572
Sagulung;Kota Batam;Kepulauan Riau;103.98750526900;1.01742755077
Batu Aji;Kota Batam;Kepulauan Riau;103.94430076000;1.06173800187
Tanjung Pinang Barat;Kota Tanjung Pinang;Kepulauan Riau;104.44664390200;0.91572366896
Tanjung Pinang Timur;Kota Tanjung Pinang;Kepulauan Riau;104.50936248900;0.92935582339
Tanjung Pinang Kota;Kota Tanjung Pinang;Kepulauan Riau;104.43715232800;0.95802591630
Bukit Bestari;Kota Tanjung Pinang;Kepulauan Riau;104.48413941400;0.87867726568
Kepulauan Seribu Utara;Adm. Kep. Seribu;DKI Jakarta;106.55280482900;-5.53367563553
Kepulauan Seribu Selatan;Adm. Kep. Seribu;DKI Jakarta;106.64222187100;-5.90883300833
Gambir;Kota Adm. Jakarta Pusat;DKI Jakarta;106.81784458900;-6.17178746541
Sawah Besar;Kota Adm. Jakarta Pusat;DKI Jakarta;106.83297032000;-6.15467775645
Kemayoran;Kota Adm. Jakarta Pusat;DKI Jakarta;106.85759964600;-6.16269017359
Senen;Kota Adm. Jakarta Pusat;DKI Jakarta;106.84570895600;-6.18456206481
Cempaka Putih;Kota Adm. Jakarta Pusat;DKI Jakarta;106.86763600300;-6.18106669332
Menteng;Kota Adm. Jakarta Pusat;DKI Jakarta;106.83675959700;-6.19549737818
Tanah Abang;Kota Adm. Jakarta Pusat;DKI Jakarta;106.80845469800;-6.20542391618
Johar Baru;Kota Adm. Jakarta Pusat;DKI Jakarta;106.85448251800;-6.18258470223
Penjaringan;Kota Adm. Jakarta Utara;DKI Jakarta;106.76221396700;-6.11235795207
Tanjung Priok;Kota Adm. Jakarta Utara;DKI Jakarta;106.87282925000;-6.13039651276
Koja;Kota Adm. Jakarta Utara;DKI Jakarta;106.90626297000;-6.12098483062
Cilincing;Kota Adm. Jakarta Utara;DKI Jakarta;106.93894726200;-6.12346565984
Pademangan;Kota Adm. Jakarta Utara;DKI Jakarta;106.83926105900;-6.12956937914
Kelapa Gading;Kota Adm. Jakarta Utara;DKI Jakarta;106.90219559500;-6.16063038360
Cengkareng;Kota Adm. Jakarta Barat;DKI Jakarta;106.73748791000;-6.15229330306
Grogol Petamburan;Kota Adm. Jakarta Barat;DKI Jakarta;106.78653756200;-6.16367536278
Taman Sari;Kota Adm. Jakarta Barat;DKI Jakarta;106.81889213900;-6.14715546676
Tambora;Kota Adm. Jakarta Barat;DKI Jakarta;106.80226500200;-6.14690895594
Kebon Jeruk;Kota Adm. Jakarta Barat;DKI Jakarta;106.76774213400;-6.19109790971
Kalideres;Kota Adm. Jakarta Barat;DKI Jakarta;106.70630499400;-6.13540906046
Pal Merah;Kota Adm. Jakarta Barat;DKI Jakarta;106.79597757200;-6.19135072672
Kembangan;Kota Adm. Jakarta Barat;DKI Jakarta;106.74080918700;-6.19468076810
Tebet;Kota Adm. Jakarta Selatan;DKI Jakarta;106.85083564600;-6.22719327008
Setiabudi;Kota Adm. Jakarta Selatan;DKI Jakarta;106.83007383600;-6.22070208104
Mampang Prapatan;Kota Adm. Jakarta Selatan;DKI Jakarta;106.82151589200;-6.25130939564
Pasar Minggu;Kota Adm. Jakarta Selatan;DKI Jakarta;106.83009757700;-6.29144958155
Kebayoran Lama;Kota Adm. Jakarta Selatan;DKI Jakarta;106.78003795300;-6.24933126736
Cilandak;Kota Adm. Jakarta Selatan;DKI Jakarta;106.79187808400;-6.29123087947
Kebayoran Baru;Kota Adm. Jakarta Selatan;DKI Jakarta;106.80139262200;-6.24397995014
Pancoran;Kota Adm. Jakarta Selatan;DKI Jakarta;106.84357852700;-6.25662683874
Jagakarsa;Kota Adm. Jakarta Selatan;DKI Jakarta;106.82391838400;-6.33201676697
Pesanggrahan;Kota Adm. Jakarta Selatan;DKI Jakarta;106.75697135100;-6.25300358581
Matraman;Kota Adm. Jakarta Timur;DKI Jakarta;106.86332426300;-6.20354555358
Pulogadung;Kota Adm. Jakarta Timur;DKI Jakarta;106.89040652600;-6.19193163752
Jatinegara;Kota Adm. Jakarta Timur;DKI Jakarta;106.87685452600;-6.22813329134
Kramatjati;Kota Adm. Jakarta Timur;DKI Jakarta;106.86544068100;-6.27553551347
Pasar Rebo;Kota Adm. Jakarta Timur;DKI Jakarta;106.85652621400;-6.32556142637
Cakung;Kota Adm. Jakarta Timur;DKI Jakarta;106.93897680400;-6.18687781834
Duren Sawit;Kota Adm. Jakarta Timur;DKI Jakarta;106.92066359400;-6.23332594615
Makasar;Kota Adm. Jakarta Timur;DKI Jakarta;106.89394410200;-6.26866453924
Ciracas;Kota Adm. Jakarta Timur;DKI Jakarta;106.87866342600;-6.33185555360
Cipayung;Kota Adm. Jakarta Timur;DKI Jakarta;106.90331976400;-6.32670417009
Cibinong;Bogor;Jawa Barat;106.83609455000;-6.48317584315
Gunung Putri;Bogor;Jawa Barat;106.92935399600;-6.39672945685
Citeureup;Bogor;Jawa Barat;106.89429891400;-6.52298366331
Sukaraja;Bogor;Jawa Barat;106.84602664800;-6.57731944936
Babakan Madang;Bogor;Jawa Barat;106.90481078100;-6.58192231571
Jonggol;Bogor;Jawa Barat;107.04819384800;-6.50120852950
Cileungsi;Bogor;Jawa Barat;107.00129062600;-6.40368951984
Cariu;Bogor;Jawa Barat;107.13616746100;-6.52397581815
Sukamakmur;Bogor;Jawa Barat;107.01758511800;-6.59066255558
Parung;Bogor;Jawa Barat;106.70898381800;-6.43720860844
Gunung Sindur;Bogor;Jawa Barat;106.68725559900;-6.38642581647
Kemang;Bogor;Jawa Barat;106.73379373700;-6.50476535358
Bojong Gede;Bogor;Jawa Barat;106.79109493000;-6.47729884813
Leuwiliang;Bogor;Jawa Barat;106.60982738400;-6.64028131974
Ciampea;Bogor;Jawa Barat;106.69988539100;-6.57657509257
Cibungbulang;Bogor;Jawa Barat;106.66218100300;-6.57638711016
Pamijahan;Bogor;Jawa Barat;106.65963497700;-6.68525383327
Rumpin;Bogor;Jawa Barat;106.63565958300;-6.45794926427
Jasinga;Bogor;Jawa Barat;106.45700855700;-6.47424394491
Parung Panjang;Bogor;Jawa Barat;106.55503394000;-6.37556080106
Nanggung;Bogor;Jawa Barat;106.53097162700;-6.66619980896
Cigudeg;Bogor;Jawa Barat;106.54469298800;-6.50212291327
Tenjo;Bogor;Jawa Barat;106.48311101800;-6.37255512030
Ciawi;Bogor;Jawa Barat;106.89324534500;-6.70483429359
Cisarua;Bogor;Jawa Barat;106.95232479800;-6.70343494737
Megamendung;Bogor;Jawa Barat;106.91896648100;-6.66964277499
Caringin;Bogor;Jawa Barat;106.87078051200;-6.73279601750
Cijeruk;Bogor;Jawa Barat;106.78265611000;-6.68361167206
Ciomas;Bogor;Jawa Barat;106.76263271200;-6.60810268252
Dramaga;Bogor;Jawa Barat;106.73056989400;-6.58794581049
Tamansari;Bogor;Jawa Barat;106.74715087900;-6.66098034817
Klapanunggal;Bogor;Jawa Barat;106.95776858200;-6.48316691408
Ciseeng;Bogor;Jawa Barat;106.68121578700;-6.45840168875
Ranca Bungur;Bogor;Jawa Barat;106.71343947500;-6.52083661304
Sukajaya;Bogor;Jawa Barat;106.46981542500;-6.63516145765
Tanjungsari;Bogor;Jawa Barat;107.14256145000;-6.61312623196
Tajurhalang;Bogor;Jawa Barat;106.75948594800;-6.47094235092
Cigombong;Bogor;Jawa Barat;106.82179350300;-6.74643184942
Leuwisadeng;Bogor;Jawa Barat;106.58528999700;-6.57465169677
Tenjolaya;Bogor;Jawa Barat;106.70834741600;-6.65346439387
Palabuhanratu;Sukabumi;Jawa Barat;106.57361311500;-6.97562883014
Simpenan;Sukabumi;Jawa Barat;106.58916914200;-7.08084049131
Cikakak;Sukabumi;Jawa Barat;106.53154937800;-6.89329358088
Bantargadung;Sukabumi;Jawa Barat;106.66298579500;-6.97316561554
Cisolok;Sukabumi;Jawa Barat;106.46625484100;-6.87583955667
Cikidang;Sukabumi;Jawa Barat;106.63632879300;-6.88884071486
Lengkong;Sukabumi;Jawa Barat;106.69048420300;-7.11849537349
Jampangtengah;Sukabumi;Jawa Barat;106.79089507500;-7.06616087407
Warungkiara;Sukabumi;Jawa Barat;106.72011891600;-6.99054132785
Cikembar;Sukabumi;Jawa Barat;106.79439420200;-6.97260810179
Cibadak;Sukabumi;Jawa Barat;106.76717307700;-6.89593523602
Nagrak;Sukabumi;Jawa Barat;106.84593204700;-6.83881673510
Parungkuda;Sukabumi;Jawa Barat;106.74795994500;-6.83769984078
Bojonggenteng;Sukabumi;Jawa Barat;106.72187717500;-6.83080893371
Parakansalak;Sukabumi;Jawa Barat;106.70633826500;-6.78925775908
Cicurug;Sukabumi;Jawa Barat;106.78933048500;-6.76508215923
Cidahu;Sukabumi;Jawa Barat;106.73330251800;-6.76460767355
Kalapanunggal;Sukabumi;Jawa Barat;106.66655507100;-6.81177415590
Kabandungan;Sukabumi;Jawa Barat;106.59936783100;-6.78538635440
Waluran;Sukabumi;Jawa Barat;106.59648407900;-7.21274782506
Jampangkulon;Sukabumi;Jawa Barat;106.63729870400;-7.24592901036
Ciemas;Sukabumi;Jawa Barat;106.48508486100;-7.20969416554
Kalibunder;Sukabumi;Jawa Barat;106.71531530500;-7.25633826932
Surade;Sukabumi;Jawa Barat;106.55543543900;-7.33734354649
Cibitung;Sukabumi;Jawa Barat;106.63091841100;-7.36423084916
Ciracap;Sukabumi;Jawa Barat;106.46823291700;-7.32804578422
Gunungguruh;Sukabumi;Jawa Barat;106.87801691800;-6.95129925471
Cicantayan;Sukabumi;Jawa Barat;106.82950854500;-6.92002937767
Cisaat;Sukabumi;Jawa Barat;106.88862199600;-6.90306788337
Kadudampit;Sukabumi;Jawa Barat;106.93376329600;-6.82769204382
Caringin;Sukabumi;Jawa Barat;106.88306915900;-6.84336845722
Sukabumi;Sukabumi;Jawa Barat;106.95612607400;-6.85280897636
Sukaraja;Sukabumi;Jawa Barat;106.97644295500;-6.87663421534
Kebonpedes;Sukabumi;Jawa Barat;106.96919385500;-6.94492449421
Cireunghas;Sukabumi;Jawa Barat;107.02379047200;-6.93629699014
Sukalarang;Sukabumi;Jawa Barat;107.01498266500;-6.87641679525
Pabuaran;Sukabumi;Jawa Barat;106.78761719500;-7.19555716635
Purabaya;Sukabumi;Jawa Barat;106.88473476000;-7.10366615599
Nyalindung;Sukabumi;Jawa Barat;106.92068769900;-7.02070018892
Gegerbitung;Sukabumi;Jawa Barat;107.01051430900;-6.99412059801
Sagaranten;Sukabumi;Jawa Barat;106.86909576500;-7.20219814683
Curugkembar;Sukabumi;Jawa Barat;106.94540779900;-7.18979539562
Cidolog;Sukabumi;Jawa Barat;106.85473226000;-7.29448531230
Cidadap;Sukabumi;Jawa Barat;106.91592211400;-7.29858377858
Tegalbuleud;Sukabumi;Jawa Barat;106.73657042000;-7.34943743689
Cimanggu;Sukabumi;Jawa Barat;106.67970705900;-7.23058800512
Ciambar;Sukabumi;Jawa Barat;106.83208010700;-6.81886151834
Cianjur;Cianjur;Jawa Barat;107.12728962800;-6.81634030023
Warungkondang;Cianjur;Jawa Barat;107.06331770700;-6.85667806981
Cibeber;Cianjur;Jawa Barat;107.13943717800;-6.93778754894
Cilaku;Cianjur;Jawa Barat;107.14821697000;-6.86900336444
Ciranjang;Cianjur;Jawa Barat;107.26674132500;-6.80694754639
Bojongpicung;Cianjur;Jawa Barat;107.25752606400;-6.88477851117
Karangtengah;Cianjur;Jawa Barat;107.19539497600;-6.80456015853
Mande;Cianjur;Jawa Barat;107.19405250400;-6.75655880286
Sukaluyu;Cianjur;Jawa Barat;107.22041486600;-6.82755453117
Pacet;Cianjur;Jawa Barat;107.03576470300;-6.74208035757
Cugenang;Cianjur;Jawa Barat;107.06005599200;-6.80255122783
Cikalongkulon;Cianjur;Jawa Barat;107.21644096100;-6.67849509646
Sukaresmi;Cianjur;Jawa Barat;107.10176818200;-6.71236537967
Sukanagara;Cianjur;Jawa Barat;107.09255152700;-7.09906504534
Campaka;Cianjur;Jawa Barat;107.11406749900;-7.00245245861
Takokak;Cianjur;Jawa Barat;106.98884189800;-7.11022066264
Kadupandak;Cianjur;Jawa Barat;107.02312951100;-7.21311119736
Pagelaran;Cianjur;Jawa Barat;107.18182732100;-7.15953233344
Tanggeung;Cianjur;Jawa Barat;107.12444929400;-7.25645143059
Cibinong;Cianjur;Jawa Barat;107.16377970600;-7.32322884730
Sindangbarang;Cianjur;Jawa Barat;107.10723279100;-7.42592467392
Agrabinta;Cianjur;Jawa Barat;106.89216961700;-7.38729264024
Cidaun;Cianjur;Jawa Barat;107.36415949000;-7.38867981797
Naringgul;Cianjur;Jawa Barat;107.32730840600;-7.35204284961
Campakamulya;Cianjur;Jawa Barat;107.21521223600;-7.07527030881
Cikadu;Cianjur;Jawa Barat;107.26221397800;-7.30973750323
Gekbrong;Cianjur;Jawa Barat;107.04515472400;-6.86515517951
Cipanas;Cianjur;Jawa Barat;107.01211105200;-6.72036087199
Cijati;Cianjur;Jawa Barat;107.01854755300;-7.28568820972
Leles;Cianjur;Jawa Barat;107.01793320000;-7.34234812002
Haurwangi;Cianjur;Jawa Barat;107.31384641000;-6.84726024384
Pasirkuda;Cianjur;Jawa Barat;107.22267342000;-7.20789052037
Cileunyi;Bandung;Jawa Barat;107.73526688900;-6.92934249377
Cimenyan;Bandung;Jawa Barat;107.66880533400;-6.86269767066
Cilengkrang;Bandung;Jawa Barat;107.72040718300;-6.86375146769
Bojongsoang;Bandung;Jawa Barat;107.66701325100;-6.98672092285
Margahayu;Bandung;Jawa Barat;107.57465167400;-6.97480653815
Margaasih;Bandung;Jawa Barat;107.54461918000;-6.94921259733
Katapang;Bandung;Jawa Barat;107.56232340700;-7.00530669288
Dayeuhkolot;Bandung;Jawa Barat;107.61249664700;-6.97433391209
Banjaran;Bandung;Jawa Barat;107.59387571100;-7.07523964642
Pameungpeuk;Bandung;Jawa Barat;107.58842419600;-7.01798016660
Pangalengan;Bandung;Jawa Barat;107.56844031300;-7.20391859110
Arjasari;Bandung;Jawa Barat;107.64044631200;-7.07203384868
Cimaung;Bandung;Jawa Barat;107.57665608200;-7.11087683951
Cicalengka;Bandung;Jawa Barat;107.86087852900;-6.99179304581
Nagreg;Bandung;Jawa Barat;107.89219596400;-7.02379839414
Cikancung;Bandung;Jawa Barat;107.82634314600;-7.03219640710
Rancaekek;Bandung;Jawa Barat;107.76607749400;-6.97985762120
Ciparay;Bandung;Jawa Barat;107.69323766200;-7.05164644546
Pacet;Bandung;Jawa Barat;107.69508775600;-7.13325047178
Kertasari;Bandung;Jawa Barat;107.67894999300;-7.22834921404
Baleendah;Bandung;Jawa Barat;107.63589480000;-7.01232409055
Majalaya;Bandung;Jawa Barat;107.74626075000;-7.05459004294
Solokanjeruk;Bandung;Jawa Barat;107.74558549600;-7.01131003808
Paseh;Bandung;Jawa Barat;107.79860895200;-7.07036608855
Ibun;Bandung;Jawa Barat;107.77076486800;-7.11316720231
Soreang;Bandung;Jawa Barat;107.51923720800;-7.04193790030
Pasirjambu;Bandung;Jawa Barat;107.45504363000;-7.16309866279
Ciwidey;Bandung;Jawa Barat;107.43421479000;-7.08709214683
Rancabali;Bandung;Jawa Barat;107.34837018000;-7.16282200152
Cangkuang;Bandung;Jawa Barat;107.54279711500;-7.05942698673
Kutawaringin;Bandung;Jawa Barat;107.51018222600;-6.99859001973
Garut Kota;Garut;Jawa Barat;107.92966165900;-7.23836068148
Karangpawitan;Garut;Jawa Barat;107.95226786000;-7.22062818870
Wanaraja;Garut;Jawa Barat;108.01168728500;-7.18748406739
Tarogong Kaler;Garut;Jawa Barat;107.86647249300;-7.17436870410
Tarogong Kidul;Garut;Jawa Barat;107.88415495900;-7.21565639959
